round,loss,accuracy
1,2.3041990587982952,0.0982
2,2.2588693552379366,0.1595
3,2.0737544584877883,0.4041
4,1.8943249983123587,0.3994
5,0.9189834406104269,0.7816
6,0.5931488086905661,0.822
7,0.3863483141117458,0.9121
8,0.26123217714926866,0.9307
9,0.22116568722302402,0.9451
10,0.19520272041046166,0.9473
11,0.15835300811766823,0.953
12,0.1473982816184812,0.9573
13,0.13484792339415114,0.9614
14,0.12663445480262178,0.9644
15,0.11858234278669086,0.9657
16,0.11019774505727087,0.968
17,0.1022096886741634,0.968
18,0.10015355508267597,0.9709
19,0.09759727025204161,0.9705
20,0.0906125835608691,0.9726
21,0.08666340992903879,0.9734
22,0.08195159444143359,0.9742
23,0.07808832672153469,0.9761
24,0.07900666044523963,0.9754
25,0.07502537059208637,0.9758
26,0.07330456676987247,0.977
27,0.07040967228100341,0.9784
28,0.06913336940313088,0.9787
29,0.0682565035118686,0.9784
30,0.06853909281309388,0.9786
31,0.06615975780465605,0.9794
32,0.06403048288687191,0.9798
33,0.06216687707066878,0.9811
34,0.060532828438526046,0.9817
35,0.05959681953971062,0.9814
36,0.05988473947826019,0.9811
37,0.059041660574494705,0.9814
38,0.058085536751881404,0.9819
39,0.05698842766674094,0.9824
40,0.056033695089745726,0.9823
41,0.05466668860348755,0.9831
42,0.054107520339901474,0.984
43,0.053018033708949704,0.9844
44,0.05275797464091278,0.9841
45,0.05396049561294362,0.9838
46,0.053242523630246924,0.9836
47,0.053021540488057496,0.984
48,0.052409043110084805,0.9845
49,0.051625087710253634,0.9846
50,0.050969804104423456,0.9848
51,0.04839647342406708,0.9855
52,0.04920747911036633,0.9853
53,0.04850533262357157,0.9855
54,0.04827956040187214,0.9854
55,0.047532684009638615,0.9857
56,0.04815536346032337,0.9856
57,0.047086864997392605,0.9857
58,0.04659688075941021,0.9862
59,0.046277116241797076,0.987
60,0.047367735978995476,0.9858
61,0.046726008495492743,0.986
62,0.0455293889683185,0.9862
63,0.04455658612849082,0.9867
64,0.0439489471454975,0.987
65,0.0447760400992466,0.9876
66,0.044276526169424076,0.9875
67,0.04325044402374467,0.9878
68,0.043986219433475214,0.9872
69,0.044478480251822064,0.9865
70,0.04464879406473704,0.9873
71,0.04381676418125619,0.9873
72,0.04374282949715904,0.9872
73,0.043610920225523556,0.9872
74,0.043640035490285826,0.9877
75,0.04258347951561725,0.9876
76,0.0424020066354468,0.9882
77,0.04277392838292467,0.9871
78,0.04185148667943107,0.9879
79,0.042551578646107605,0.9874
80,0.042309827484224356,0.9883
81,0.04193896465355315,0.9881
82,0.0431429864095927,0.9877
83,0.04177891244557653,0.9881
84,0.04172517111821228,0.9885
85,0.042027162317832406,0.9887
86,0.04143646932137512,0.9885
87,0.04166120245101894,0.9885
88,0.04154216593067044,0.9887
89,0.04229137527513155,0.9877
90,0.04093085391606927,0.9884
91,0.04094462346097604,0.9885
92,0.04062826174707926,0.9886
93,0.041500657737915274,0.9883
94,0.04171487049736726,0.9883
95,0.042461792594012074,0.9887
96,0.04174392195339731,0.9891
97,0.04177078098897093,0.9889
98,0.04177193640828856,0.9888
99,0.04253423916567574,0.988
100,0.04199189648488179,0.9884
