round,loss,accuracy
1,2.2366823621943026,0.5701
2,1.0516947983186455,0.744
3,1.0352302510527116,0.7536
4,0.9525843519198743,0.7681
5,0.9924046253856225,0.7586
6,0.9363991376719897,0.7729
7,0.8627314371398732,0.7869
8,0.891740507717374,0.7831
9,0.9841059506693973,0.7731
10,1.030750589280189,0.7674
11,0.9054290354251862,0.789
12,0.8365345472776438,0.8001
13,0.8468608052670201,0.7968
14,0.8306371388556082,0.7985
15,0.8831123604050165,0.7976
16,0.8351983646803265,0.8019
17,0.8672598883321013,0.7987
18,0.8543728499472896,0.7986
19,0.8367368710946433,0.8035
20,0.8421641791923137,0.8034
21,0.8420041460025159,0.8036
22,0.8549848742122892,0.7999
23,0.8381250315829168,0.8054
24,0.8036369670041,0.8096
25,0.8209832193730753,0.8068
26,0.7941426978081088,0.8107
27,0.8309791951994353,0.8071
28,0.8482019093972218,0.8043
29,0.8135052674178835,0.81
30,0.8588064780718163,0.804
31,0.8342695062673544,0.8065
32,0.8137096589124655,0.8114
33,0.8140313051923921,0.809
34,0.8248410330543036,0.8089
35,0.8158611768408667,0.8118
36,0.8189212121540987,0.8114
37,0.7998939609225793,0.8108
38,0.8182899574690228,0.8098
39,0.8035966803001452,0.812
40,0.8330379196360141,0.8091
41,0.8345551396472545,0.8084
42,0.8901101079168199,0.8031
43,0.830721248554278,0.8101
44,0.8245817800111408,0.8158
45,0.8173987341078022,0.8134
46,0.8046554281741758,0.8165
47,0.8657931911794445,0.8033
48,0.8178020285654671,0.8138
49,0.8357148230830326,0.8122
50,0.8350405983532532,0.811
51,0.7994246905363058,0.8181
52,0.8018251612216611,0.8166
53,0.8066341348841221,0.8148
54,0.7920869777474222,0.8213
55,0.7973160860659201,0.8175
56,0.8196141123771667,0.8133
57,0.8210566775708259,0.8161
58,0.8404874869539768,0.8114
59,0.7939730380909352,0.8158
60,0.8123467557037933,0.8188
61,0.8023901091346258,0.8205
62,0.8122124762474736,0.8173
63,0.7987318129479131,0.8195
64,0.859884772874132,0.8059
65,0.8255656157867818,0.814
66,0.8204186151299295,0.8153
67,0.8360799566099916,0.8121
68,0.8129350339310079,0.818
69,0.8280041564868975,0.8134
70,0.8302320766298077,0.8184
71,0.8230685829361782,0.816
72,0.8464843159234976,0.8126
73,0.8633279468439803,0.8131
74,0.8307314828226838,0.8136
75,0.8082697776299489,0.8183
76,0.8209980865822563,0.8161
77,0.8095593346825128,0.8194
78,0.8252254139773453,0.8198
79,0.8333083923104443,0.8134
80,0.8086963522283337,0.8173
81,0.80446346839772,0.8228
82,0.7953369168541099,0.8208
83,0.8683907050120679,0.8089
84,0.7956200626832021,0.8213
85,0.8322360624995413,0.8199
86,0.7892568047288098,0.8216
87,0.8046115448203268,0.8215
88,0.8059335645241074,0.8182
89,0.790961807287192,0.8194
90,0.7848467196844802,0.8235
91,0.7991822856136516,0.8251
92,0.8062572173679932,0.8206
93,0.7885090742684617,0.8231
94,0.7931198424930814,0.8247
95,0.7822486694100537,0.8217
96,0.8034174672410458,0.8187
97,0.7917296479019937,0.8217
98,0.8273166252087943,0.8181
99,0.770450474717949,0.8252
100,0.788404110866257,0.8232
