round,loss,accuracy
1,1.4330903744395775,0.6885
2,2.3035864135887048,0.1135
3,2.2375874308091177,0.1987
4,1.7871292754064632,0.3817
5,1.709295950358427,0.4965
6,1.204855519005015,0.635
7,1.4366577260101898,0.5797
8,0.7364059784744359,0.7616
9,0.7025403191771689,0.8198
10,0.6096525222440309,0.8299
11,0.46747878118406366,0.8775
12,0.40833150472822066,0.8893
13,0.3931548735008964,0.8957
14,0.38802786303471914,0.8953
15,0.3563201097370703,0.9071
16,0.33594383478541917,0.9077
17,0.33246787760076646,0.9073
18,0.3137374956019317,0.9143
19,0.31015111138171786,0.9172
20,0.2922290992699092,0.9175
21,0.2704391827971875,0.9221
22,0.2649352380274972,0.9224
23,0.26281314267765116,0.9254
24,0.24899300051074993,0.9281
25,0.24505894470818435,0.9285
26,0.2438985349351092,0.9283
27,0.22816800271880022,0.9324
28,0.23015500326888472,0.9344
29,0.22772765909380552,0.9337
30,0.22139910589667816,0.9347
31,0.2166245522189744,0.9365
32,0.20972274595140655,0.937
33,0.20299061604692967,0.939
34,0.19944373610181898,0.9404
35,0.19872649270994,0.9397
36,0.19771308263268653,0.9398
37,0.1890137495496605,0.9427
38,0.18939692680311354,0.9426
39,0.1883686621779505,0.9419
40,0.1807681997955034,0.9439
41,0.17964808429485257,0.9446
42,0.17462088764185393,0.9466
43,0.17339390094238746,0.946
44,0.17298134142839455,0.9467
45,0.1718678124531915,0.946
46,0.1618150636035053,0.9497
47,0.16931702637502663,0.9465
48,0.15975798220857035,0.9505
49,0.1622581362747882,0.9499
50,0.1615284951521626,0.95
51,0.15364851276802866,0.9521
52,0.15246296373396356,0.9512
53,0.15046110103213334,0.9537
54,0.14305737716016137,0.9547
55,0.15014716350956808,0.9532
56,0.14438896290250594,0.9548
57,0.14474703898488345,0.9549
58,0.14160024005731073,0.9552
59,0.1376163410317577,0.9567
60,0.14177810515076678,0.9554
61,0.13494689756108424,0.9566
62,0.1374252188267021,0.9569
63,0.13553557754788972,0.9563
64,0.13397557148120448,0.9572
65,0.1300839587480207,0.9592
66,0.1312175857056451,0.9582
67,0.1264569926889071,0.9603
68,0.12562061402993865,0.9608
69,0.12560790105828945,0.9606
70,0.12247056397609413,0.9614
71,0.13040034883195842,0.9592
72,0.12137021142046285,0.9622
73,0.12276458307581989,0.9614
74,0.12224039075235967,0.9613
75,0.11856120894073591,0.9625
76,0.11815472331805792,0.9631
77,0.1145176934608836,0.9636
78,0.11693713618913971,0.9634
79,0.1174228535080918,0.9626
80,0.11531149630753111,0.9643
81,0.11427774260563281,0.9644
82,0.11023866074584142,0.9668
83,0.10955024982177758,0.9654
84,0.11033660835067777,0.9655
85,0.10840113029838834,0.9655
86,0.10783804596484273,0.9662
87,0.10683470008352512,0.9663
88,0.10875237112735174,0.9669
89,0.10796290486343676,0.9665
90,0.10627324724440239,0.9663
91,0.1030615223188519,0.969
92,0.10382100635007778,0.968
93,0.10254106972413728,0.968
94,0.10268064205758745,0.9681
95,0.10316630070911179,0.9682
96,0.10610669658554694,0.9676
97,0.10226752521187256,0.9682
98,0.1028080695851034,0.9684
99,0.09991587567308187,0.9691
100,0.09676931790500597,0.9697
