round,loss,accuracy
1,2.1025567386723774,0.3963
2,2.101241404497171,0.4793
3,1.9072044559671908,0.6137
4,0.6253662961947767,0.8359
5,0.829018118260782,0.83
6,0.4623500812280027,0.9063
7,0.4585858807910847,0.91
8,0.25627694410991064,0.9322
9,0.17415570881500653,0.9515
10,0.1412660769080814,0.9593
11,0.13212116646191366,0.9613
12,0.12506983555629378,0.9621
13,0.1181790558444454,0.9657
14,0.11453300504061052,0.9667
15,0.1137119080942077,0.9663
16,0.11144843834004353,0.967
17,0.11028586194225692,0.9678
18,0.1058058040452343,0.9689
19,0.10661454369090026,0.9693
20,0.10487750797426398,0.9699
21,0.1019192518816695,0.9692
22,0.09860879272853225,0.9704
23,0.09935202698747898,0.9702
24,0.09608058038733522,0.9712
25,0.09570048295132391,0.9715
26,0.09313530143780657,0.9725
27,0.09557567900223539,0.9718
28,0.09185626685525043,0.9725
29,0.08968426445440118,0.9733
30,0.08888602008323974,0.9736
31,0.08756784866033476,0.9741
32,0.08517645495867097,0.975
33,0.08307642885410121,0.9753
34,0.08736983525325084,0.9738
35,0.0823298056338784,0.9754
36,0.08236300651296455,0.975
37,0.0834875900469296,0.975
38,0.08327211500174968,0.9753
39,0.08031525459771245,0.9763
40,0.07910399609156943,0.9761
41,0.07954390960910558,0.9767
42,0.07717080045302835,0.9764
43,0.0783093956113451,0.9776
44,0.07572547227212027,0.9777
45,0.07487903037027432,0.9777
46,0.07437396965201802,0.978
47,0.07389888581613527,0.9786
48,0.07570616495272416,0.9777
49,0.07410652198404356,0.9791
50,0.07379818978185966,0.9784
51,0.07243053937593145,0.9785
52,0.07153825388662811,0.979
53,0.07009446760197464,0.9792
54,0.06990555980238368,0.9787
55,0.06972611861161981,0.9795
56,0.0689307552150044,0.979
57,0.06771161335725279,0.98
58,0.06731431062268448,0.9805
59,0.06781779062128154,0.9797
60,0.06588420721380293,0.9804
61,0.06634447618263856,0.9795
62,0.06619895904883448,0.9802
63,0.06467163755154662,0.9806
64,0.06424027453382983,0.9808
65,0.06465852670990449,0.9809
66,0.06300672695823191,0.9819
67,0.0635506260542927,0.981
68,0.06144689157077618,0.9817
69,0.06274694956756563,0.9807
70,0.06278625653269759,0.9811
71,0.061203592995113895,0.981
72,0.06169397586292021,0.9818
73,0.060918631853647764,0.9818
74,0.060243525741256396,0.9824
75,0.059465993945287905,0.9822
76,0.05886274245471835,0.982
77,0.059036899919295976,0.9827
78,0.059272418843429014,0.9827
79,0.05835273510962872,0.9829
80,0.05856662685725001,0.9823
81,0.05776941755829273,0.9827
82,0.058014030119402725,0.9822
83,0.0569892732076173,0.9824
84,0.057917021376322486,0.9833
85,0.05671001634848985,0.9827
86,0.05789949896795486,0.9826
87,0.05669945094526651,0.9826
88,0.05696562390147835,0.9829
89,0.05601461906014806,0.9827
90,0.05633831023856779,0.9824
91,0.05545648004855265,0.9831
92,0.05483024684526984,0.9832
93,0.05555863095301165,0.9833
94,0.05397938306611385,0.9839
95,0.05493750197656712,0.9839
96,0.05507966470998591,0.9834
97,0.05327791291172248,0.9843
98,0.053128870462065214,0.9837
99,0.0535513286875219,0.9837
100,0.05360924312098857,0.9832
