round,loss,accuracy
1,2.302044808110104,0.0982
2,2.2333521329903903,0.2045
3,1.808580111853684,0.495
4,1.418095913114427,0.594
5,0.9795691257790674,0.6907
6,0.6528361926350412,0.8291
7,0.5537481768221795,0.8526
8,0.3902717864588846,0.8964
9,0.30653944639842723,0.9182
10,0.26049468906808504,0.9303
11,0.2146173204660793,0.9427
12,0.21076291165302827,0.9427
13,0.19423344193757336,0.9486
14,0.18226913515997084,0.9505
15,0.17115113885389477,0.9522
16,0.17135890326875297,0.9518
17,0.1669229535220922,0.9534
18,0.1640694599386446,0.955
19,0.16095461847284173,0.9542
20,0.15561777457029005,0.9553
21,0.15640615905293181,0.9559
22,0.1502843023737586,0.9588
23,0.16207514537050377,0.9533
24,0.14306874492476823,0.9593
25,0.14543773139579386,0.9584
26,0.1416664810120305,0.958
27,0.14181591290980577,0.959
28,0.13869383531516488,0.9593
29,0.14253331691946222,0.9599
30,0.13849282142104982,0.9604
31,0.1299438836595303,0.9619
32,0.1316134075021159,0.9614
33,0.12827815095410694,0.9628
34,0.12764816473627202,0.9609
35,0.12693631452142815,0.9624
36,0.120387115297674,0.9635
37,0.1284835414336169,0.9628
38,0.12180344559417307,0.9638
39,0.11527693205029715,0.9673
40,0.12027659654746987,0.9645
41,0.12193536365263258,0.9661
42,0.11799314775197661,0.9663
43,0.11623119592925982,0.9651
44,0.11379736360704786,0.967
45,0.11109152360807491,0.9681
46,0.11109369178302586,0.9676
47,0.11026732854639427,0.967
48,0.10662089141462988,0.9684
49,0.10975433600465237,0.9676
50,0.10671728045703206,0.969
51,0.10439288229504719,0.9699
52,0.10106630850718887,0.9711
53,0.10241463758298962,0.9698
54,0.10153122949620261,0.9699
55,0.1009813789808769,0.9709
56,0.09857455493375376,0.9712
57,0.09759899793793977,0.9717
58,0.09887369706949714,0.9711
59,0.1006023295671691,0.9715
60,0.09842278354040854,0.9711
61,0.09698975520190795,0.9713
62,0.09735329673460484,0.9712
63,0.09681720407885983,0.9706
64,0.09590809686032796,0.9713
65,0.09284470040981858,0.972
66,0.09221118816640228,0.9719
67,0.0899717018665463,0.9733
68,0.09068999356660945,0.9733
69,0.0908342390306459,0.9722
70,0.0894416747320019,0.9732
71,0.08755486325472829,0.9729
72,0.08767762434111814,0.9739
73,0.08718978412393362,0.9734
74,0.08749950394959814,0.974
75,0.08556912583004259,0.9738
76,0.085499339399541,0.9739
77,0.08344794331631282,0.9735
78,0.08519868849543855,0.9732
79,0.08365422919321852,0.9749
80,0.08464292045962656,0.9742
81,0.0831945852967439,0.9736
82,0.08292612258147425,0.9741
83,0.08180361251859584,0.9747
84,0.08092559576535574,0.9749
85,0.08137944067645629,0.9757
86,0.07893023916661646,0.9749
87,0.0808273095481357,0.9754
88,0.08188370724438536,0.9748
89,0.07953877919839837,0.9755
90,0.07746909468514326,0.9753
91,0.07934760119577375,0.9748
92,0.07898910230473627,0.9756
93,0.07639287623408827,0.9767
94,0.07778711853654985,0.9757
95,0.07702900648199587,0.9757
96,0.07670766722021884,0.9763
97,0.07624431112574862,0.9764
98,0.0762460403670439,0.9772
99,0.07593984878843037,0.977
100,0.07648608988649035,0.9765
