round,loss,accuracy
1,2.302450671980653,0.1135
2,2.291410059868535,0.0982
3,1.9663407153721097,0.5154
4,1.6208270305319676,0.4902
5,0.8848297158374062,0.7389
6,0.6347961052309109,0.8427
7,0.4133231123036976,0.889
8,0.31020566858822785,0.9245
9,0.26046897348346587,0.9285
10,0.22585669480547121,0.9412
11,0.22636737608456914,0.9404
12,0.17943302193019964,0.9504
13,0.16566032905697445,0.9565
14,0.15506449403076233,0.9582
15,0.1504991312122232,0.9585
16,0.14820035020054517,0.959
17,0.1521039619523136,0.9596
18,0.1408626395926068,0.9609
19,0.14267830782911822,0.9627
20,0.13558748827162612,0.9625
21,0.13433405333729107,0.9632
22,0.1414687612883841,0.96
23,0.13695431057410903,0.9623
24,0.13047890105768095,0.9635
25,0.12625065168271524,0.9647
26,0.12183522012179034,0.9645
27,0.12128551083888058,0.9657
28,0.1190223366352199,0.966
29,0.1159885074070926,0.9671
30,0.1166412391982784,0.9661
31,0.11060723461375772,0.9685
32,0.10985676412871462,0.9691
33,0.10994086066803223,0.9682
34,0.10597674158413577,0.9698
35,0.1066098228875029,0.9691
36,0.10445114801036595,0.9696
37,0.1030156947289228,0.9697
38,0.1016816643974449,0.9706
39,0.10332468055082555,0.9704
40,0.10130846873220481,0.9709
41,0.09683997803544507,0.9711
42,0.09672784029293947,0.9713
43,0.0982037173536948,0.9717
44,0.09465930612958214,0.9726
45,0.09221049759218682,0.9717
46,0.09325879029310721,0.9723
47,0.09134966944479914,0.973
48,0.08813634189435199,0.9734
49,0.0925815318817202,0.9728
50,0.08591860996948296,0.974
51,0.08456202827193597,0.9746
52,0.08486697445122549,0.9741
53,0.0829093350993493,0.9752
54,0.08417725949430296,0.9749
55,0.08074161675139743,0.9753
56,0.07992074645531093,0.976
57,0.08356643178134779,0.9747
58,0.08224585496295904,0.9766
59,0.07859100115520856,0.977
60,0.07883685832707613,0.9761
61,0.07839991732963207,0.9759
62,0.0777891624197246,0.977
63,0.0767684959794713,0.9774
64,0.07468187700827382,0.9781
65,0.0764934489992742,0.978
66,0.07541043804427963,0.9783
67,0.07631936103335428,0.977
68,0.07531171431543919,0.9776
69,0.07546215426306464,0.9779
70,0.0743931524597014,0.9782
71,0.07225623499466508,0.9783
72,0.07414128587808154,0.978
73,0.07436269102176014,0.9782
74,0.07069208522333138,0.9791
75,0.07359516601994799,0.9783
76,0.07187404109848829,0.978
77,0.07163650674975323,0.9794
78,0.07016381675516008,0.9799
79,0.06880866242882124,0.9796
80,0.0712615440627619,0.9791
81,0.0689842421473063,0.9804
82,0.06974045837097624,0.9796
83,0.0694420888918287,0.9791
84,0.07005263901392257,0.9787
85,0.06844745703849092,0.9793
86,0.0674120115471379,0.9801
87,0.06766018877837429,0.9794
88,0.06754205142047634,0.9802
89,0.06671666908755756,0.9802
90,0.06571365045486725,0.9798
91,0.06891132261393344,0.9801
92,0.06539390662160431,0.9806
93,0.06544102417287428,0.9809
94,0.06651905402644313,0.9811
95,0.06603463646098146,0.981
96,0.06495171273200878,0.9808
97,0.06411496119255412,0.9815
98,0.06477333110634863,0.9815
99,0.06512200869722999,0.9813
100,0.06485204686465249,0.9809
