round,loss,accuracy
1,1.6290194475198094,0.6397
2,2.2762115394012836,0.1409
3,1.2033522166783297,0.7248
4,1.8484289902675002,0.716
5,0.706254466802259,0.8664
6,0.5476505703563932,0.9061
7,0.29663394372674484,0.9332
8,0.1936333441894643,0.9435
9,0.16268555985032757,0.9528
10,0.14826266880182526,0.9553
11,0.1372035375760892,0.9589
12,0.12711077966856993,0.9613
13,0.11779944845062645,0.9652
14,0.11981918345665253,0.965
15,0.11295601312967041,0.966
16,0.1088505651701619,0.9674
17,0.11049028567946222,0.9667
18,0.10747847540740253,0.9676
19,0.10399885331516308,0.9688
20,0.10554002370107683,0.9677
21,0.10090121757268576,0.9682
22,0.10006032120790097,0.9693
23,0.09604534079155684,0.9697
24,0.09741840562105321,0.9699
25,0.09368092473891057,0.9708
26,0.09123417341940199,0.9714
27,0.08861099074070071,0.9718
28,0.08949316030403576,0.9729
29,0.08650686644471568,0.9725
30,0.08490230898959326,0.9735
31,0.08556892357978828,0.9732
32,0.0808425767986764,0.9752
33,0.08203558319121529,0.9747
34,0.0811672286672777,0.975
35,0.07877609105869138,0.9759
36,0.0786848157435019,0.9763
37,0.07747644089719374,0.9772
38,0.07764440470911516,0.9764
39,0.0748670494752712,0.9772
40,0.07517757791586668,0.9769
41,0.07391101237138899,0.9769
42,0.07390070656650476,0.9778
43,0.07187455106022637,0.9781
44,0.07325949222939915,0.9777
45,0.07160164925190207,0.9788
46,0.06981059871289785,0.9794
47,0.0712616674847388,0.9782
48,0.07078367926488348,0.9794
49,0.07058354771933283,0.9793
50,0.0687860696343705,0.9787
51,0.06894044560207867,0.9788
52,0.0665515955998798,0.9801
53,0.06658225850448236,0.9799
54,0.068004085111308,0.98
55,0.06574870561414599,0.9799
56,0.06355877069401249,0.9808
57,0.06470363082576401,0.9809
58,0.062273497420438285,0.9813
59,0.06382452478430446,0.9811
60,0.061471961188694475,0.982
61,0.063792406958771,0.9812
62,0.06270225087432721,0.9818
63,0.06199239986348909,0.9816
64,0.05940177388116422,0.9824
65,0.059717025044536264,0.982
66,0.05925579602175091,0.9824
67,0.05848897997138114,0.9826
68,0.05904244997647674,0.9827
69,0.05898706940519609,0.9821
70,0.05866340660439256,0.9834
71,0.059664820133939776,0.9825
72,0.05806219965017613,0.9831
73,0.05843510720315183,0.9824
74,0.05916509636153933,0.9824
75,0.05751906048754802,0.983
76,0.0576877677144521,0.9831
77,0.05701870611213778,0.9831
78,0.05510091952527534,0.9839
79,0.055893453514451,0.9833
80,0.05455434520235595,0.9838
81,0.054535305373226234,0.9839
82,0.05605009360589998,0.9834
83,0.053752820445165696,0.9847
84,0.05533696804545625,0.9836
85,0.05420151468017507,0.9843
86,0.0535367858097697,0.9839
87,0.05387408826688063,0.9835
88,0.05526624934871598,0.9841
89,0.053299463263792396,0.9846
90,0.053553803445722706,0.9844
91,0.05266525622094757,0.9849
92,0.051964779655256414,0.9848
93,0.05338108883080179,0.9844
94,0.05282555959412911,0.9846
95,0.05167042517358005,0.9847
96,0.051338890579533156,0.9843
97,0.05159532867041947,0.9855
98,0.051969759839681225,0.9848
99,0.051285868767012334,0.9846
100,0.05076980050511384,0.9854
