round,loss,accuracy
1,2.2895742187017127,0.1264
2,2.1483329519440857,0.4466
3,2.191938617561437,0.3828
4,1.2189293096337137,0.626
5,1.1121643555315235,0.7859
6,1.081852592999422,0.8437
7,0.929622047309634,0.8617
8,0.8079808263839046,0.8644
9,0.765581484836868,0.8687
10,0.8167869056327434,0.8792
11,0.8077303850198094,0.8774
12,0.7564796865740909,0.8815
13,0.7354074241239813,0.8844
14,0.724555094030839,0.8874
15,0.7197536079189445,0.8894
16,0.6961255303666561,0.8914
17,0.6840192426609087,0.8946
18,0.6593065103398094,0.8958
19,0.6391966852206218,0.898
20,0.62669523569602,0.9005
21,0.6123780129076559,0.9024
22,0.5999565984629378,0.9044
23,0.5773787566378147,0.9051
24,0.557958722114563,0.9089
25,0.5542269224607492,0.9092
26,0.540942329771911,0.9114
27,0.5277942683123336,0.9129
28,0.5145150291014321,0.9142
29,0.5049058561083637,0.9154
30,0.4946568853492978,0.9164
31,0.4740724273120301,0.9187
32,0.46226897194415706,0.9201
33,0.45320213406900817,0.9209
34,0.44659462816353085,0.9217
35,0.43658003116710276,0.9223
36,0.41895298867286007,0.9238
37,0.41180362675008897,0.9244
38,0.40622860702532754,0.9249
39,0.39881283610681945,0.9252
40,0.3845466045261938,0.9267
41,0.37477599216412893,0.9268
42,0.3658476175763939,0.928
43,0.3651423991858205,0.928
44,0.35195049700103226,0.9306
45,0.34234372856496254,0.9306
46,0.33562999114960057,0.9314
47,0.33323643667788444,0.9321
48,0.32953208439712284,0.9324
49,0.32488125987068006,0.9328
50,0.31765881011003183,0.9338
51,0.31481155319304405,0.9343
52,0.3066267053349109,0.9342
53,0.30340170068076894,0.9351
54,0.30009161982732485,0.9355
55,0.2955474248981174,0.9355
56,0.29583436420446707,0.936
57,0.2894959081011482,0.9366
58,0.28345396115055566,0.9371
59,0.2812773736217354,0.9377
60,0.2778231369543679,0.938
61,0.2774330824613571,0.938
62,0.27503210438203207,0.9383
63,0.27163923541201823,0.939
64,0.2704885262477247,0.9392
65,0.26725533142497265,0.9397
66,0.2645584563665752,0.9399
67,0.2619366127101681,0.9402
68,0.259815839838378,0.9409
69,0.25829769529496566,0.9411
70,0.2580306098053727,0.9409
71,0.255371897469593,0.9415
72,0.2522521450926986,0.9422
73,0.25147319603947144,0.9424
74,0.24971250095699407,0.9426
75,0.2469655363054215,0.9431
76,0.24402810321955742,0.9429
77,0.24162820405975172,0.9435
78,0.24081741009331956,0.9435
79,0.23884348165762576,0.944
80,0.23601847519225713,0.944
81,0.23437855307814442,0.9443
82,0.23401533265279817,0.9442
83,0.23233363739674603,0.9445
84,0.23046019913840898,0.9445
85,0.2294901161442829,0.9446
86,0.22838373062542722,0.9448
87,0.2276815273622169,0.9451
88,0.22620702558491804,0.9454
89,0.22471725096619583,0.9454
90,0.22447612061153485,0.9456
91,0.22317538160500647,0.9457
92,0.22221290074949024,0.9461
93,0.22123704355540155,0.9458
94,0.220394097645826,0.9462
95,0.21996718362162385,0.9462
96,0.2183115438475639,0.9461
97,0.21685604043776477,0.9465
98,0.21657819428210018,0.9464
99,0.2155848950902118,0.9466
100,0.21495885420826416,0.9466
